,place_id,osm_id,name,rating,total_reviews,price,geometry,index_right,cartodb_id,info,zone_e_rioni,quartieri,nome
7719,59361301,5384767308.0,Byron Ostiense,3.0,215,2.5,POINT (12.4804056 41.8721313),3,4,https://it.wikipedia.org/wiki/Municipio_Roma_VIII,"Zone: Aeroporto di Ciampino, Torricola, Cecchignola.","Quartieri: Appio Latino, Ostiense, Ardeatino, Appio Pignatelli.",Municipio VIII (ex XI)
7744,111950523,39318144.0,Fonte Capannelle,4.5,4,1.0,POINT (12.5631642 41.8180807),3,4,https://it.wikipedia.org/wiki/Municipio_Roma_VIII,"Zone: Aeroporto di Ciampino, Torricola, Cecchignola.","Quartieri: Appio Latino, Ostiense, Ardeatino, Appio Pignatelli.",Municipio VIII (ex XI)
7746,107629200,25820848.0,Pizza Sfizio,3.0,30,2.5,POINT (12.5009138 41.8520604),3,4,https://it.wikipedia.org/wiki/Municipio_Roma_VIII,"Zone: Aeroporto di Ciampino, Torricola, Cecchignola.","Quartieri: Appio Latino, Ostiense, Ardeatino, Appio Pignatelli.",Municipio VIII (ex XI)
7773,128031778,119139841.0,BFR Baldovinetti,4.0,110,1.0,POINT (12.4945979 41.8317502),3,4,https://it.wikipedia.org/wiki/Municipio_Roma_VIII,"Zone: Aeroporto di Ciampino, Torricola, Cecchignola.","Quartieri: Appio Latino, Ostiense, Ardeatino, Appio Pignatelli.",Municipio VIII (ex XI)
7777,75077772,7112229686.0,Caffè Pavone,4.0,4,1.0,POINT (12.4983405 41.8630972),3,4,https://it.wikipedia.org/wiki/Municipio_Roma_VIII,"Zone: Aeroporto di Ciampino, Torricola, Cecchignola.","Quartieri: Appio Latino, Ostiense, Ardeatino, Appio Pignatelli.",Municipio VIII (ex XI)
7785,58899073,5414168643.0,Fruit & Roll,4.5,40,2.5,POINT (12.5024795 41.8348862),3,4,https://it.wikipedia.org/wiki/Municipio_Roma_VIII,"Zone: Aeroporto di Ciampino, Torricola, Cecchignola.","Quartieri: Appio Latino, Ostiense, Ardeatino, Appio Pignatelli.",Municipio VIII (ex XI)
7833,107330383,23646385.0,Liao,3.5,11,1.0,POINT (12.4990667 41.863519),3,4,https://it.wikipedia.org/wiki/Municipio_Roma_VIII,"Zone: Aeroporto di Ciampino, Torricola, Cecchignola.","Quartieri: Appio Latino, Ostiense, Ardeatino, Appio Pignatelli.",Municipio VIII (ex XI)
7858,57153758,5015298791.0,Doppio Zero,3.5,88,2.5,POINT (12.4796237 41.87071),3,4,https://it.wikipedia.org/wiki/Municipio_Roma_VIII,"Zone: Aeroporto di Ciampino, Torricola, Cecchignola.","Quartieri: Appio Latino, Ostiense, Ardeatino, Appio Pignatelli.",Municipio VIII (ex XI)
7869,19180093,2155786683.0,La Chiacchiera Doc,4.0,7,1.0,POINT (12.4936527 41.8597034),3,4,https://it.wikipedia.org/wiki/Municipio_Roma_VIII,"Zone: Aeroporto di Ciampino, Torricola, Cecchignola.","Quartieri: Appio Latino, Ostiense, Ardeatino, Appio Pignatelli.",Municipio VIII (ex XI)
7874,171374576,289793779.0,Cantieri Marconi,3.5,341,2.5,POINT (12.4695335 41.8587589),3,4,https://it.wikipedia.org/wiki/Municipio_Roma_VIII,"Zone: Aeroporto di Ciampino, Torricola, Cecchignola.","Quartieri: Appio Latino, Ostiense, Ardeatino, Appio Pignatelli.",Municipio VIII (ex XI)
7878,106788255,23646506.0,Pasticceria Corrias,4.5,46,2.5,POINT (12.4881237 41.8493203),3,4,https://it.wikipedia.org/wiki/Municipio_Roma_VIII,"Zone: Aeroporto di Ciampino, Torricola, Cecchignola.","Quartieri: Appio Latino, Ostiense, Ardeatino, Appio Pignatelli.",Municipio VIII (ex XI)
7886,106801671,23780707.0,Shout Sisters,5.0,9,1.0,POINT (12.4758889 41.854372),3,4,https://it.wikipedia.org/wiki/Municipio_Roma_VIII,"Zone: Aeroporto di Ciampino, Torricola, Cecchignola.","Quartieri: Appio Latino, Ostiense, Ardeatino, Appio Pignatelli.",Municipio VIII (ex XI)
7893,59116169,5439959521.0,Modo,4.0,671,2.5,POINT (12.4767652 41.8519769),3,4,https://it.wikipedia.org/wiki/Municipio_Roma_VIII,"Zone: Aeroporto di Ciampino, Torricola, Cecchignola.","Quartieri: Appio Latino, Ostiense, Ardeatino, Appio Pignatelli.",Municipio VIII (ex XI)
7894,4080684,566512947.0,Al 119,3.0,20,1.0,POINT (12.4805504 41.8670534),3,4,https://it.wikipedia.org/wiki/Municipio_Roma_VIII,"Zone: Aeroporto di Ciampino, Torricola, Cecchignola.","Quartieri: Appio Latino, Ostiense, Ardeatino, Appio Pignatelli.",Municipio VIII (ex XI)
7903,59862436,5439955720.0,Il Ponticello,4.5,569,1.0,POINT (12.4765131 41.8516952),3,4,https://it.wikipedia.org/wiki/Municipio_Roma_VIII,"Zone: Aeroporto di Ciampino, Torricola, Cecchignola.","Quartieri: Appio Latino, Ostiense, Ardeatino, Appio Pignatelli.",Municipio VIII (ex XI)
7928,87945564,8583247155.0,Osteria Fratelli Mori,4.0,1125,2.5,POINT (12.4800483 41.8744581),3,4,https://it.wikipedia.org/wiki/Municipio_Roma_VIII,"Zone: Aeroporto di Ciampino, Torricola, Cecchignola.","Quartieri: Appio Latino, Ostiense, Ardeatino, Appio Pignatelli.",Municipio VIII (ex XI)
7937,159036485,232714952.0,Tigelleria Romana - Bistrot & Cafè,4.5,832,1.0,POINT (12.4798666 41.8705632),3,4,https://it.wikipedia.org/wiki/Municipio_Roma_VIII,"Zone: Aeroporto di Ciampino, Torricola, Cecchignola.","Quartieri: Appio Latino, Ostiense, Ardeatino, Appio Pignatelli.",Municipio VIII (ex XI)
7952,113443294,44626765.0,Bisteccheria,4.5,3,2.5,POINT (12.4814999 41.8711025),3,4,https://it.wikipedia.org/wiki/Municipio_Roma_VIII,"Zone: Aeroporto di Ciampino, Torricola, Cecchignola.","Quartieri: Appio Latino, Ostiense, Ardeatino, Appio Pignatelli.",Municipio VIII (ex XI)
8009,106869200,25821145.0,Magie Dolci D'autore,5.0,1,1.0,POINT (12.5011967 41.8545874),3,4,https://it.wikipedia.org/wiki/Municipio_Roma_VIII,"Zone: Aeroporto di Ciampino, Torricola, Cecchignola.","Quartieri: Appio Latino, Ostiense, Ardeatino, Appio Pignatelli.",Municipio VIII (ex XI)
8024,89211265,8734348325.0,#Hashtag,4.0,34,1.0,POINT (12.4853068 41.8698825),3,4,https://it.wikipedia.org/wiki/Municipio_Roma_VIII,"Zone: Aeroporto di Ciampino, Torricola, Cecchignola.","Quartieri: Appio Latino, Ostiense, Ardeatino, Appio Pignatelli.",Municipio VIII (ex XI)
8030,99163728,8043335.0,Degustation,3.5,3,1.0,POINT (12.4944835 41.8682007),3,4,https://it.wikipedia.org/wiki/Municipio_Roma_VIII,"Zone: Aeroporto di Ciampino, Torricola, Cecchignola.","Quartieri: Appio Latino, Ostiense, Ardeatino, Appio Pignatelli.",Municipio VIII (ex XI)
8037,64538439,5933591885.0,La Baguetteria Ostiense,4.5,24,1.0,POINT (12.4801381 41.8739619),3,4,https://it.wikipedia.org/wiki/Municipio_Roma_VIII,"Zone: Aeroporto di Ciampino, Torricola, Cecchignola.","Quartieri: Appio Latino, Ostiense, Ardeatino, Appio Pignatelli.",Municipio VIII (ex XI)
8040,159858305,232714956.0,Da Daniele,4.0,3,2.5,POINT (12.4792169 41.8666356),3,4,https://it.wikipedia.org/wiki/Municipio_Roma_VIII,"Zone: Aeroporto di Ciampino, Torricola, Cecchignola.","Quartieri: Appio Latino, Ostiense, Ardeatino, Appio Pignatelli.",Municipio VIII (ex XI)
8047,148646498,191792278.0,Maddechè,4.0,21,2.5,POINT (12.48302 41.8282715),3,4,https://it.wikipedia.org/wiki/Municipio_Roma_VIII,"Zone: Aeroporto di Ciampino, Torricola, Cecchignola.","Quartieri: Appio Latino, Ostiense, Ardeatino, Appio Pignatelli.",Municipio VIII (ex XI)
8049,105416787,23716693.0,Le Storie Libreria Bistrot,5.0,7,1.0,POINT (12.4812969 41.8624141),3,4,https://it.wikipedia.org/wiki/Municipio_Roma_VIII,"Zone: Aeroporto di Ciampino, Torricola, Cecchignola.","Quartieri: Appio Latino, Ostiense, Ardeatino, Appio Pignatelli.",Municipio VIII (ex XI)
8059,115303577,47590388.0,Molo 9/12,4.0,249,2.5,POINT (12.490251726037645 41.8620799),3,4,https://it.wikipedia.org/wiki/Municipio_Roma_VIII,"Zone: Aeroporto di Ciampino, Torricola, Cecchignola.","Quartieri: Appio Latino, Ostiense, Ardeatino, Appio Pignatelli.",Municipio VIII (ex XI)
8076,107697503,24568069.0,Sushi Doku,4.5,678,2.5,POINT (12.4793879 41.8706693),3,4,https://it.wikipedia.org/wiki/Municipio_Roma_VIII,"Zone: Aeroporto di Ciampino, Torricola, Cecchignola.","Quartieri: Appio Latino, Ostiense, Ardeatino, Appio Pignatelli.",Municipio VIII (ex XI)
15,116503446,61558340.0,Pizza e Kebab,2.5,4,1.0,POINT (12.4418865 41.9716318),13,15,https://it.wikipedia.org/wiki/Municipio_Roma_XV,"Suburbi: Tor di Quinto, Della Vittoria.<br />
Zone: La Storta, Cesano, Tomba di Nerone, La Giustiniana.","Quartieri: Della Vittoria, Tor di Quinto.",Municipio XV (ex XX)
70,108593736,27337511.0,Il Dinner,4.5,166,2.5,POINT (12.4648376 41.9396028),13,15,https://it.wikipedia.org/wiki/Municipio_Roma_XV,"Suburbi: Tor di Quinto, Della Vittoria.<br />
Zone: La Storta, Cesano, Tomba di Nerone, La Giustiniana.","Quartieri: Della Vittoria, Tor di Quinto.",Municipio XV (ex XX)
75,130814897,121805905.0,Al Nuovo FOntanone DOC,1.0,1,2.5,POINT (12.4509209 41.9651013),13,15,https://it.wikipedia.org/wiki/Municipio_Roma_XV,"Suburbi: Tor di Quinto, Della Vittoria.<br />
Zone: La Storta, Cesano, Tomba di Nerone, La Giustiniana.","Quartieri: Della Vittoria, Tor di Quinto.",Municipio XV (ex XX)
91,51645965,4471160639.0,Adelaide,5.0,1,2.5,POINT (12.4660269 41.9379003),13,15,https://it.wikipedia.org/wiki/Municipio_Roma_XV,"Suburbi: Tor di Quinto, Della Vittoria.<br />
Zone: La Storta, Cesano, Tomba di Nerone, La Giustiniana.","Quartieri: Della Vittoria, Tor di Quinto.",Municipio XV (ex XX)
108,125916544,108131121.0,Mr. Saggio,4.0,217,2.5,POINT (12.4718723 41.9373103),13,15,https://it.wikipedia.org/wiki/Municipio_Roma_XV,"Suburbi: Tor di Quinto, Della Vittoria.<br />
Zone: La Storta, Cesano, Tomba di Nerone, La Giustiniana.","Quartieri: Della Vittoria, Tor di Quinto.",Municipio XV (ex XX)
112,51474447,4471160641.0,All'Osteria,4.0,4,2.5,POINT (12.466503 41.9377377),13,15,https://it.wikipedia.org/wiki/Municipio_Roma_XV,"Suburbi: Tor di Quinto, Della Vittoria.<br />
Zone: La Storta, Cesano, Tomba di Nerone, La Giustiniana.","Quartieri: Della Vittoria, Tor di Quinto.",Municipio XV (ex XX)
115,158890025,235451960.0,Ristorante ai Due Otri,4.0,480,4.0,POINT (12.4704552 41.9488843),13,15,https://it.wikipedia.org/wiki/Municipio_Roma_XV,"Suburbi: Tor di Quinto, Della Vittoria.<br />
Zone: La Storta, Cesano, Tomba di Nerone, La Giustiniana.","Quartieri: Della Vittoria, Tor di Quinto.",Municipio XV (ex XX)
133,271178209,905357011.0,Casal dell'Orto,4.0,347,2.5,POINT (12.3578366 42.0920118),13,15,https://it.wikipedia.org/wiki/Municipio_Roma_XV,"Suburbi: Tor di Quinto, Della Vittoria.<br />
Zone: La Storta, Cesano, Tomba di Nerone, La Giustiniana.","Quartieri: Della Vittoria, Tor di Quinto.",Municipio XV (ex XX)
183,147435786,196680418.0,Asd Prima Porta Ernesto Dezi,4.5,58,1.0,POINT (12.5093399 42.018794),13,15,https://it.wikipedia.org/wiki/Municipio_Roma_XV,"Suburbi: Tor di Quinto, Della Vittoria.<br />
Zone: La Storta, Cesano, Tomba di Nerone, La Giustiniana.","Quartieri: Della Vittoria, Tor di Quinto.",Municipio XV (ex XX)
248,57633160,5213236323.0,Macello,3.5,678,2.5,POINT (12.4668527 41.9378458),13,15,https://it.wikipedia.org/wiki/Municipio_Roma_XV,"Suburbi: Tor di Quinto, Della Vittoria.<br />
Zone: La Storta, Cesano, Tomba di Nerone, La Giustiniana.","Quartieri: Della Vittoria, Tor di Quinto.",Municipio XV (ex XX)
330,115523834,48999569.0,Capoccella,4.5,5,2.5,POINT (12.4554437 41.9460914),13,15,https://it.wikipedia.org/wiki/Municipio_Roma_XV,"Suburbi: Tor di Quinto, Della Vittoria.<br />
Zone: La Storta, Cesano, Tomba di Nerone, La Giustiniana.","Quartieri: Della Vittoria, Tor di Quinto.",Municipio XV (ex XX)
358,108797158,27337870.0,Lievito Madre,3.5,33,1.0,POINT (12.4695943 41.9380476),13,15,https://it.wikipedia.org/wiki/Municipio_Roma_XV,"Suburbi: Tor di Quinto, Della Vittoria.<br />
Zone: La Storta, Cesano, Tomba di Nerone, La Giustiniana.","Quartieri: Della Vittoria, Tor di Quinto.",Municipio XV (ex XX)
394,145563999,184817913.0,Moe's Pub,5.0,1,2.5,POINT (12.4247741 41.9760489),13,15,https://it.wikipedia.org/wiki/Municipio_Roma_XV,"Suburbi: Tor di Quinto, Della Vittoria.<br />
Zone: La Storta, Cesano, Tomba di Nerone, La Giustiniana.","Quartieri: Della Vittoria, Tor di Quinto.",Municipio XV (ex XX)
396,106959755,27339243.0,Da NOI Paola & Benito Luciani,4.0,4,2.5,POINT (12.4738821 41.9448658),13,15,https://it.wikipedia.org/wiki/Municipio_Roma_XV,"Suburbi: Tor di Quinto, Della Vittoria.<br />
Zone: La Storta, Cesano, Tomba di Nerone, La Giustiniana.","Quartieri: Della Vittoria, Tor di Quinto.",Municipio XV (ex XX)
429,129485237,121771229.0,Pizzeria l'Artista,4.5,17,4.0,POINT (12.4641428 41.9763543),13,15,https://it.wikipedia.org/wiki/Municipio_Roma_XV,"Suburbi: Tor di Quinto, Della Vittoria.<br />
Zone: La Storta, Cesano, Tomba di Nerone, La Giustiniana.","Quartieri: Della Vittoria, Tor di Quinto.",Municipio XV (ex XX)
430,136892557,155352676.0,La Vergara,3.5,264,2.5,POINT (12.4233236 41.9977024),13,15,https://it.wikipedia.org/wiki/Municipio_Roma_XV,"Suburbi: Tor di Quinto, Della Vittoria.<br />
Zone: La Storta, Cesano, Tomba di Nerone, La Giustiniana.","Quartieri: Della Vittoria, Tor di Quinto.",Municipio XV (ex XX)
434,202126155,454016116.0,Circolino del Ponte,3.5,19,1.0,POINT (12.4584985 41.9279504),13,15,https://it.wikipedia.org/wiki/Municipio_Roma_XV,"Suburbi: Tor di Quinto, Della Vittoria.<br />
Zone: La Storta, Cesano, Tomba di Nerone, La Giustiniana.","Quartieri: Della Vittoria, Tor di Quinto.",Municipio XV (ex XX)
438,113278298,38279649.0,Giorgione a Corso Francia,4.5,19,2.5,POINT (12.4702912 41.9427701),13,15,https://it.wikipedia.org/wiki/Municipio_Roma_XV,"Suburbi: Tor di Quinto, Della Vittoria.<br />
Zone: La Storta, Cesano, Tomba di Nerone, La Giustiniana.","Quartieri: Della Vittoria, Tor di Quinto.",Municipio XV (ex XX)
448,167411575,264878100.0,A casa tua,4.5,43,2.5,POINT (12.4102115 41.9814041),13,15,https://it.wikipedia.org/wiki/Municipio_Roma_XV,"Suburbi: Tor di Quinto, Della Vittoria.<br />
Zone: La Storta, Cesano, Tomba di Nerone, La Giustiniana.","Quartieri: Della Vittoria, Tor di Quinto.",Municipio XV (ex XX)
487,283402851,993101548.0,Osteria da Vittorio al Fosso,4.5,28,1.0,POINT (12.3767232 42.0265627),13,15,https://it.wikipedia.org/wiki/Municipio_Roma_XV,"Suburbi: Tor di Quinto, Della Vittoria.<br />
Zone: La Storta, Cesano, Tomba di Nerone, La Giustiniana.","Quartieri: Della Vittoria, Tor di Quinto.",Municipio XV (ex XX)
531,120076922,75854591.0,Pizzeria Colli D'oro di Mauro e Tiziana,5.0,35,2.5,POINT (12.4827173 41.9966641),13,15,https://it.wikipedia.org/wiki/Municipio_Roma_XV,"Suburbi: Tor di Quinto, Della Vittoria.<br />
Zone: La Storta, Cesano, Tomba di Nerone, La Giustiniana.","Quartieri: Della Vittoria, Tor di Quinto.",Municipio XV (ex XX)
567,65190198,6024774238.0,Guadagnino Osteria Bar Pasticceria,4.5,56,1.0,POINT (12.4063697 41.9862547),13,15,https://it.wikipedia.org/wiki/Municipio_Roma_XV,"Suburbi: Tor di Quinto, Della Vittoria.<br />
Zone: La Storta, Cesano, Tomba di Nerone, La Giustiniana.","Quartieri: Della Vittoria, Tor di Quinto.",Municipio XV (ex XX)
590,283402851,993101548.0,Il Casale dell'Antico Arte & Vino,4.5,5,2.5,POINT (12.3767232 42.0265627),13,15,https://it.wikipedia.org/wiki/Municipio_Roma_XV,"Suburbi: Tor di Quinto, Della Vittoria.<br />
Zone: La Storta, Cesano, Tomba di Nerone, La Giustiniana.","Quartieri: Della Vittoria, Tor di Quinto.",Municipio XV (ex XX)
649,115523834,48999569.0,Gemini Bar,3.5,3,1.0,POINT (12.4554437 41.9460914),13,15,https://it.wikipedia.org/wiki/Municipio_Roma_XV,"Suburbi: Tor di Quinto, Della Vittoria.<br />
Zone: La Storta, Cesano, Tomba di Nerone, La Giustiniana.","Quartieri: Della Vittoria, Tor di Quinto.",Municipio XV (ex XX)
671,107021640,27339004.0,Fashion Caffè,4.5,10,2.5,POINT (12.4744648 41.9438853),13,15,https://it.wikipedia.org/wiki/Municipio_Roma_XV,"Suburbi: Tor di Quinto, Della Vittoria.<br />
Zone: La Storta, Cesano, Tomba di Nerone, La Giustiniana.","Quartieri: Della Vittoria, Tor di Quinto.",Municipio XV (ex XX)
673,115761109,50263673.0,Pizza G,4.5,10,1.0,POINT (12.4930337 41.9918224),13,15,https://it.wikipedia.org/wiki/Municipio_Roma_XV,"Suburbi: Tor di Quinto, Della Vittoria.<br />
Zone: La Storta, Cesano, Tomba di Nerone, La Giustiniana.","Quartieri: Della Vittoria, Tor di Quinto.",Municipio XV (ex XX)
736,63845348,5730114321.0,Nojo,4.0,347,2.5,POINT (12.4693857 41.9374786),13,15,https://it.wikipedia.org/wiki/Municipio_Roma_XV,"Suburbi: Tor di Quinto, Della Vittoria.<br />
Zone: La Storta, Cesano, Tomba di Nerone, La Giustiniana.","Quartieri: Della Vittoria, Tor di Quinto.",Municipio XV (ex XX)
744,155511011,222780956.0,EuroPaninoteca2003,5.0,1,1.0,POINT (12.4865493 41.9452877),13,15,https://it.wikipedia.org/wiki/Municipio_Roma_XV,"Suburbi: Tor di Quinto, Della Vittoria.<br />
Zone: La Storta, Cesano, Tomba di Nerone, La Giustiniana.","Quartieri: Della Vittoria, Tor di Quinto.",Municipio XV (ex XX)
789,107571569,26816692.0,El Perro Flaco,3.5,62,2.5,POINT (12.4816453 41.9510212),13,15,https://it.wikipedia.org/wiki/Municipio_Roma_XV,"Suburbi: Tor di Quinto, Della Vittoria.<br />
Zone: La Storta, Cesano, Tomba di Nerone, La Giustiniana.","Quartieri: Della Vittoria, Tor di Quinto.",Municipio XV (ex XX)
792,107065741,27339004.0,Ristorante Julienne,4.0,264,4.0,POINT (12.4744648 41.9438853),13,15,https://it.wikipedia.org/wiki/Municipio_Roma_XV,"Suburbi: Tor di Quinto, Della Vittoria.<br />
Zone: La Storta, Cesano, Tomba di Nerone, La Giustiniana.","Quartieri: Della Vittoria, Tor di Quinto.",Municipio XV (ex XX)
794,150961003,202423279.0,Streatart RistoFamily,4.0,54,2.5,POINT (12.4828484 41.9510149),13,15,https://it.wikipedia.org/wiki/Municipio_Roma_XV,"Suburbi: Tor di Quinto, Della Vittoria.<br />
Zone: La Storta, Cesano, Tomba di Nerone, La Giustiniana.","Quartieri: Della Vittoria, Tor di Quinto.",Municipio XV (ex XX)
822,108304542,27672228.0,Il Tagliere ai 2 Ponti,4.0,233,2.5,POINT (12.481736 41.9553704),13,15,https://it.wikipedia.org/wiki/Municipio_Roma_XV,"Suburbi: Tor di Quinto, Della Vittoria.<br />
Zone: La Storta, Cesano, Tomba di Nerone, La Giustiniana.","Quartieri: Della Vittoria, Tor di Quinto.",Municipio XV (ex XX)
840,145563999,184817913.0,Art Caffè,4.0,6,2.5,POINT (12.4247741 41.9760489),13,15,https://it.wikipedia.org/wiki/Municipio_Roma_XV,"Suburbi: Tor di Quinto, Della Vittoria.<br />
Zone: La Storta, Cesano, Tomba di Nerone, La Giustiniana.","Quartieri: Della Vittoria, Tor di Quinto.",Municipio XV (ex XX)
896,125916544,108131121.0,Poligono TSN Tor di Quinto,4.5,9,1.0,POINT (12.4718723 41.9373103),13,15,https://it.wikipedia.org/wiki/Municipio_Roma_XV,"Suburbi: Tor di Quinto, Della Vittoria.<br />
Zone: La Storta, Cesano, Tomba di Nerone, La Giustiniana.","Quartieri: Della Vittoria, Tor di Quinto.",Municipio XV (ex XX)
958,114652812,48705781.0,Pizzeria Lo Sfizio,4.5,6,2.5,POINT (12.4607997 41.9451094),13,15,https://it.wikipedia.org/wiki/Municipio_Roma_XV,"Suburbi: Tor di Quinto, Della Vittoria.<br />
Zone: La Storta, Cesano, Tomba di Nerone, La Giustiniana.","Quartieri: Della Vittoria, Tor di Quinto.",Municipio XV (ex XX)
970,109194214,28133324.0,Wonderful Ristorante Cinese,2.5,14,1.0,POINT (12.3212324 42.0500376),13,15,https://it.wikipedia.org/wiki/Municipio_Roma_XV,"Suburbi: Tor di Quinto, Della Vittoria.<br />
Zone: La Storta, Cesano, Tomba di Nerone, La Giustiniana.","Quartieri: Della Vittoria, Tor di Quinto.",Municipio XV (ex XX)
998,107814818,27374748.0,Giardini Della Insugherata,2.5,6,2.5,POINT (12.4488293 41.9569499),13,15,https://it.wikipedia.org/wiki/Municipio_Roma_XV,"Suburbi: Tor di Quinto, Della Vittoria.<br />
Zone: La Storta, Cesano, Tomba di Nerone, La Giustiniana.","Quartieri: Della Vittoria, Tor di Quinto.",Municipio XV (ex XX)
1042,146453783,189871664.0,La Vecchia Mola,4.5,127,2.5,POINT (12.3508016 42.0816283),13,15,https://it.wikipedia.org/wiki/Municipio_Roma_XV,"Suburbi: Tor di Quinto, Della Vittoria.<br />
Zone: La Storta, Cesano, Tomba di Nerone, La Giustiniana.","Quartieri: Della Vittoria, Tor di Quinto.",Municipio XV (ex XX)
1051,217863662,551999181.0,The King dell'Arrosticino,4.0,315,2.5,POINT (12.386040805197503 41.9996212),13,15,https://it.wikipedia.org/wiki/Municipio_Roma_XV,"Suburbi: Tor di Quinto, Della Vittoria.<br />
Zone: La Storta, Cesano, Tomba di Nerone, La Giustiniana.","Quartieri: Della Vittoria, Tor di Quinto.",Municipio XV (ex XX)
1056,133172152,136727218.0,Momy's Pub,5.0,23,2.5,POINT (12.4836083 42.0035083),13,15,https://it.wikipedia.org/wiki/Municipio_Roma_XV,"Suburbi: Tor di Quinto, Della Vittoria.<br />
Zone: La Storta, Cesano, Tomba di Nerone, La Giustiniana.","Quartieri: Della Vittoria, Tor di Quinto.",Municipio XV (ex XX)
1164,226546117,610276548.0,Pizzeria PerFetta,4.5,8,2.5,POINT (12.377883276404134 42.03499425),13,15,https://it.wikipedia.org/wiki/Municipio_Roma_XV,"Suburbi: Tor di Quinto, Della Vittoria.<br />
Zone: La Storta, Cesano, Tomba di Nerone, La Giustiniana.","Quartieri: Della Vittoria, Tor di Quinto.",Municipio XV (ex XX)
1167,145563999,184817913.0,L'altra Osteria,4.5,131,2.5,POINT (12.4247741 41.9760489),13,15,https://it.wikipedia.org/wiki/Municipio_Roma_XV,"Suburbi: Tor di Quinto, Della Vittoria.<br />
Zone: La Storta, Cesano, Tomba di Nerone, La Giustiniana.","Quartieri: Della Vittoria, Tor di Quinto.",Municipio XV (ex XX)
1221,108071826,27340979.0,Rinocerose,4.5,16,4.0,POINT (12.4724941 41.9498669),13,15,https://it.wikipedia.org/wiki/Municipio_Roma_XV,"Suburbi: Tor di Quinto, Della Vittoria.<br />
Zone: La Storta, Cesano, Tomba di Nerone, La Giustiniana.","Quartieri: Della Vittoria, Tor di Quinto.",Municipio XV (ex XX)
1223,108378374,27336646.0,Pesce Vivo Vigna Clara,4.0,61,4.0,POINT (12.465836 41.9492417),13,15,https://it.wikipedia.org/wiki/Municipio_Roma_XV,"Suburbi: Tor di Quinto, Della Vittoria.<br />
Zone: La Storta, Cesano, Tomba di Nerone, La Giustiniana.","Quartieri: Della Vittoria, Tor di Quinto.",Municipio XV (ex XX)
