,Unnamed: 0,url,place_id,osm_id,name,rating,total_reviews,price,geometry,index_right,cartodb_id,info,zone_e_rioni,quartieri,nome,cuisines,diets
4221,6428,https://www.tripadvisor.it/Restaurant_Review-g187791-d6179702-Reviews-Feroci_Macelleria-Rome_Lazio.html,132979247,131146042.0,Angelo Feroci,5.0,48,4.0,POINT (12.4765643 41.9003574),10,11,https://it.wikipedia.org/wiki/Municipio_Roma_I,"Rioni: Monti, Trevi, Colonna, Campo Marzio, Ponte, Parione, Regola, S. Eustachio, Pigna, Campitelli, S. Angelo, Ripa, Trastevere, Esquilino, Ludovisi, Sallustiano, Castro Pretorio, Celio, Testaccio, San Saba, Borgo, Prati.","Quartieri: Trionfale, Della Vittoria, Borgo, Prati, Trionfale, Della Vittoria.",Municipio I (ex I + ex XVII),"Italiana, Pizza, Mediterranea, Romana, Laziale, Italiana (centro)",Per vegetariani
4222,6435,https://www.tripadvisor.it/Restaurant_Review-g187791-d6180052-Reviews-Bar_Maggiore-Rome_Lazio.html,41356832,3237227531.0,Bar Maggiore,4.0,35,1.0,POINT (12.5138359 41.8915846),10,11,https://it.wikipedia.org/wiki/Municipio_Roma_I,"Rioni: Monti, Trevi, Colonna, Campo Marzio, Ponte, Parione, Regola, S. Eustachio, Pigna, Campitelli, S. Angelo, Ripa, Trastevere, Esquilino, Ludovisi, Sallustiano, Castro Pretorio, Celio, Testaccio, San Saba, Borgo, Prati.","Quartieri: Trionfale, Della Vittoria, Borgo, Prati, Trionfale, Della Vittoria.",Municipio I (ex I + ex XVII),Italiana,Per vegetariani
4223,6449,https://www.tripadvisor.it/Restaurant_Review-g187791-d6213404-Reviews-Ristorante_Di_D_Annunzio_Angelo-Rome_Lazio.html,158806044,232940101.0,Ristorante Di D'Annunzio Angelo,4.0,41,2.5,POINT (12.4906621 41.8949667),10,11,https://it.wikipedia.org/wiki/Municipio_Roma_I,"Rioni: Monti, Trevi, Colonna, Campo Marzio, Ponte, Parione, Regola, S. Eustachio, Pigna, Campitelli, S. Angelo, Ripa, Trastevere, Esquilino, Ludovisi, Sallustiano, Castro Pretorio, Celio, Testaccio, San Saba, Borgo, Prati.","Quartieri: Trionfale, Della Vittoria, Borgo, Prati, Trionfale, Della Vittoria.",Municipio I (ex I + ex XVII),"Italiana, Pizza","Per vegetariani, Opzioni vegane"
4224,6454,https://www.tripadvisor.it/Restaurant_Review-g187791-d6224836-Reviews-Villa_Rinaldo-Rome_Lazio.html,283767136,41485.0,Villa Rinaldo,4.5,13,2.5,POINT (12.4829321 41.8933203),10,11,https://it.wikipedia.org/wiki/Municipio_Roma_I,"Rioni: Monti, Trevi, Colonna, Campo Marzio, Ponte, Parione, Regola, S. Eustachio, Pigna, Campitelli, S. Angelo, Ripa, Trastevere, Esquilino, Ludovisi, Sallustiano, Castro Pretorio, Celio, Testaccio, San Saba, Borgo, Prati.","Quartieri: Trionfale, Della Vittoria, Borgo, Prati, Trionfale, Della Vittoria.",Municipio I (ex I + ex XVII),Italiana,Per vegetariani
4225,6455,https://www.tripadvisor.it/Restaurant_Review-g187791-d6225179-Reviews-Er_Chiosco_Di_Piazza_Vittorio-Rome_Lazio.html,244913446,714425788.0,Er Chiosco Di Piazza Vittorio,4.5,6,1.0,POINT (12.504323190904984 41.8945791),10,11,https://it.wikipedia.org/wiki/Municipio_Roma_I,"Rioni: Monti, Trevi, Colonna, Campo Marzio, Ponte, Parione, Regola, S. Eustachio, Pigna, Campitelli, S. Angelo, Ripa, Trastevere, Esquilino, Ludovisi, Sallustiano, Castro Pretorio, Celio, Testaccio, San Saba, Borgo, Prati.","Quartieri: Trionfale, Della Vittoria, Borgo, Prati, Trionfale, Della Vittoria.",Municipio I (ex I + ex XVII),Italiana,
4226,6456,https://www.tripadvisor.it/Restaurant_Review-g187791-d6280267-Reviews-Barzilai_bistrot-Rome_Lazio.html,61176376,5535609501.0,Barzilai bistrot,4.0,688,2.5,POINT (12.4903769 41.896376),10,11,https://it.wikipedia.org/wiki/Municipio_Roma_I,"Rioni: Monti, Trevi, Colonna, Campo Marzio, Ponte, Parione, Regola, S. Eustachio, Pigna, Campitelli, S. Angelo, Ripa, Trastevere, Esquilino, Ludovisi, Sallustiano, Castro Pretorio, Celio, Testaccio, San Saba, Borgo, Prati.","Quartieri: Trionfale, Della Vittoria, Borgo, Prati, Trionfale, Della Vittoria.",Municipio I (ex I + ex XVII),"Italiana, Mediterranea, Romana, Laziale, Italiana (centro)","Per vegetariani, Opzioni vegane, Opzioni senza glutine"
4227,6457,https://www.tripadvisor.it/Restaurant_Review-g187791-d6280313-Reviews-Teulada_Drink_Food-Rome_Lazio.html,128563390,120516666.0,Teulada Drink & Food,4.5,29,2.5,POINT (12.455998 41.9182099),10,11,https://it.wikipedia.org/wiki/Municipio_Roma_I,"Rioni: Monti, Trevi, Colonna, Campo Marzio, Ponte, Parione, Regola, S. Eustachio, Pigna, Campitelli, S. Angelo, Ripa, Trastevere, Esquilino, Ludovisi, Sallustiano, Castro Pretorio, Celio, Testaccio, San Saba, Borgo, Prati.","Quartieri: Trionfale, Della Vittoria, Borgo, Prati, Trionfale, Della Vittoria.",Municipio I (ex I + ex XVII),"Italiana, Caffè, Mediterranea, Gastropub",Per vegetariani
4228,6461,https://www.tripadvisor.it/Restaurant_Review-g187791-d6364117-Reviews-Ristorante_Pizzeria_Andrea-Rome_Lazio.html,102171314,13279890.0,Ristorante Pizzeria Andrea,4.5,681,1.0,POINT (12.5042455 41.9029389),10,11,https://it.wikipedia.org/wiki/Municipio_Roma_I,"Rioni: Monti, Trevi, Colonna, Campo Marzio, Ponte, Parione, Regola, S. Eustachio, Pigna, Campitelli, S. Angelo, Ripa, Trastevere, Esquilino, Ludovisi, Sallustiano, Castro Pretorio, Celio, Testaccio, San Saba, Borgo, Prati.","Quartieri: Trionfale, Della Vittoria, Borgo, Prati, Trionfale, Della Vittoria.",Municipio I (ex I + ex XVII),Italiana,"Per vegetariani, Opzioni vegane, Opzioni senza glutine"
4229,6462,https://www.tripadvisor.it/Restaurant_Review-g187791-d6367220-Reviews-Pizza_Dai_Cinque-Rome_Lazio.html,129009581,118709097.0,Pizza Dai Cinque,4.5,306,1.0,POINT (12.4686037 41.9072275),10,11,https://it.wikipedia.org/wiki/Municipio_Roma_I,"Rioni: Monti, Trevi, Colonna, Campo Marzio, Ponte, Parione, Regola, S. Eustachio, Pigna, Campitelli, S. Angelo, Ripa, Trastevere, Esquilino, Ludovisi, Sallustiano, Castro Pretorio, Celio, Testaccio, San Saba, Borgo, Prati.","Quartieri: Trionfale, Della Vittoria, Borgo, Prati, Trionfale, Della Vittoria.",Municipio I (ex I + ex XVII),"Italiana, Pizza, Fast food","Per vegetariani, Opzioni vegane"
4230,6466,https://www.tripadvisor.it/Restaurant_Review-g187791-d6369576-Reviews-Il_Ristorantino-Rome_Lazio.html,104276905,20894081.0,Il Ristorantino,4.0,174,2.5,POINT (12.4622847 41.9198274),10,11,https://it.wikipedia.org/wiki/Municipio_Roma_I,"Rioni: Monti, Trevi, Colonna, Campo Marzio, Ponte, Parione, Regola, S. Eustachio, Pigna, Campitelli, S. Angelo, Ripa, Trastevere, Esquilino, Ludovisi, Sallustiano, Castro Pretorio, Celio, Testaccio, San Saba, Borgo, Prati.","Quartieri: Trionfale, Della Vittoria, Borgo, Prati, Trionfale, Della Vittoria.",Municipio I (ex I + ex XVII),"Italiana, Romana, Laziale, Italiana (centro)",Per vegetariani
4231,6469,https://www.tripadvisor.it/Restaurant_Review-g187791-d6373468-Reviews-La_Zanzara-Rome_Lazio.html,41531918,3338521893.0,La Zanzara,3.5,3050,2.5,POINT (12.4600659 41.906158),10,11,https://it.wikipedia.org/wiki/Municipio_Roma_I,"Rioni: Monti, Trevi, Colonna, Campo Marzio, Ponte, Parione, Regola, S. Eustachio, Pigna, Campitelli, S. Angelo, Ripa, Trastevere, Esquilino, Ludovisi, Sallustiano, Castro Pretorio, Celio, Testaccio, San Saba, Borgo, Prati.","Quartieri: Trionfale, Della Vittoria, Borgo, Prati, Trionfale, Della Vittoria.",Municipio I (ex I + ex XVII),"Italiana, Bar, Mediterranea, Europea, Romana, Laziale, Italiana (centro), Internazionale",Per vegetariani
4232,6470,https://www.tripadvisor.it/Restaurant_Review-g187791-d6376958-Reviews-Nivel_Caffe_and_Lounge_Bar-Rome_Lazio.html,49678982,4377736890.0,Nivel Caffe and Lounge Bar,4.5,7,2.5,POINT (12.4707182 41.9077329),10,11,https://it.wikipedia.org/wiki/Municipio_Roma_I,"Rioni: Monti, Trevi, Colonna, Campo Marzio, Ponte, Parione, Regola, S. Eustachio, Pigna, Campitelli, S. Angelo, Ripa, Trastevere, Esquilino, Ludovisi, Sallustiano, Castro Pretorio, Celio, Testaccio, San Saba, Borgo, Prati.","Quartieri: Trionfale, Della Vittoria, Borgo, Prati, Trionfale, Della Vittoria.",Municipio I (ex I + ex XVII),Italiana,"Per vegetariani, Opzioni vegane"
4233,6477,https://www.tripadvisor.it/Restaurant_Review-g187791-d6407979-Reviews-Marta_Ray_Travel_Book_Bar-Rome_Lazio.html,106254057,22912145.0,Marta Ray Travel Book Bar,4.5,308,2.5,POINT (12.4578186 41.9039516),10,11,https://it.wikipedia.org/wiki/Municipio_Roma_I,"Rioni: Monti, Trevi, Colonna, Campo Marzio, Ponte, Parione, Regola, S. Eustachio, Pigna, Campitelli, S. Angelo, Ripa, Trastevere, Esquilino, Ludovisi, Sallustiano, Castro Pretorio, Celio, Testaccio, San Saba, Borgo, Prati.","Quartieri: Trionfale, Della Vittoria, Borgo, Prati, Trionfale, Della Vittoria.",Municipio I (ex I + ex XVII),"Italiana, Bar, Mediterranea, Romana, Laziale, Italiana (centro)","Per vegetariani, Opzioni vegane"
4234,6479,https://www.tripadvisor.it/Restaurant_Review-g187791-d6414504-Reviews-Ristorante_Pizzeria_la_Perla-Rome_Lazio.html,111442591,33241766.0,Ristorante Pizzeria la Perla,3.5,57,2.5,POINT (12.4447523 41.9069462),10,11,https://it.wikipedia.org/wiki/Municipio_Roma_I,"Rioni: Monti, Trevi, Colonna, Campo Marzio, Ponte, Parione, Regola, S. Eustachio, Pigna, Campitelli, S. Angelo, Ripa, Trastevere, Esquilino, Ludovisi, Sallustiano, Castro Pretorio, Celio, Testaccio, San Saba, Borgo, Prati.","Quartieri: Trionfale, Della Vittoria, Borgo, Prati, Trionfale, Della Vittoria.",Municipio I (ex I + ex XVII),"Italiana, Pizza","Per vegetariani, Opzioni vegane"
4235,6482,https://www.tripadvisor.it/Restaurant_Review-g187791-d6418266-Reviews-The_Gallery_Cafe-Rome_Lazio.html,128847364,122187727.0,The Gallery Cafe,3.0,17,2.5,POINT (12.486931 41.9031737),10,11,https://it.wikipedia.org/wiki/Municipio_Roma_I,"Rioni: Monti, Trevi, Colonna, Campo Marzio, Ponte, Parione, Regola, S. Eustachio, Pigna, Campitelli, S. Angelo, Ripa, Trastevere, Esquilino, Ludovisi, Sallustiano, Castro Pretorio, Celio, Testaccio, San Saba, Borgo, Prati.","Quartieri: Trionfale, Della Vittoria, Borgo, Prati, Trionfale, Della Vittoria.",Municipio I (ex I + ex XVII),,
4236,6488,https://www.tripadvisor.it/Restaurant_Review-g187791-d6419637-Reviews-Porto_Fish_Chips-Rome_Lazio.html,49517589,4230144616.0,Porto Fish & Chips,4.0,1943,2.5,POINT (12.4635335 41.9058688),10,11,https://it.wikipedia.org/wiki/Municipio_Roma_I,"Rioni: Monti, Trevi, Colonna, Campo Marzio, Ponte, Parione, Regola, S. Eustachio, Pigna, Campitelli, S. Angelo, Ripa, Trastevere, Esquilino, Ludovisi, Sallustiano, Castro Pretorio, Celio, Testaccio, San Saba, Borgo, Prati.","Quartieri: Trionfale, Della Vittoria, Borgo, Prati, Trionfale, Della Vittoria.",Municipio I (ex I + ex XVII),Italiana,Opzioni senza glutine
4237,6491,https://www.tripadvisor.it/Restaurant_Review-g187791-d6425750-Reviews-Ristorante_Campo_de_Fiori-Rome_Lazio.html,51161870,4446504988.0,Ristorante Campo de Fiori,4.5,1710,2.5,POINT (12.4720993 41.8953878),10,11,https://it.wikipedia.org/wiki/Municipio_Roma_I,"Rioni: Monti, Trevi, Colonna, Campo Marzio, Ponte, Parione, Regola, S. Eustachio, Pigna, Campitelli, S. Angelo, Ripa, Trastevere, Esquilino, Ludovisi, Sallustiano, Castro Pretorio, Celio, Testaccio, San Saba, Borgo, Prati.","Quartieri: Trionfale, Della Vittoria, Borgo, Prati, Trionfale, Della Vittoria.",Municipio I (ex I + ex XVII),"Italiana, Pizza, Mediterranea, Romana, Laziale, Italiana (centro)","Per vegetariani, Opzioni vegane, Opzioni senza glutine"
4238,6497,https://www.tripadvisor.it/Restaurant_Review-g187791-d6434079-Reviews-Massa_Giulio-Rome_Lazio.html,129175151,118709894.0,Massa Giulio,4.0,75,1.0,POINT (12.4552845 41.907855),10,11,https://it.wikipedia.org/wiki/Municipio_Roma_I,"Rioni: Monti, Trevi, Colonna, Campo Marzio, Ponte, Parione, Regola, S. Eustachio, Pigna, Campitelli, S. Angelo, Ripa, Trastevere, Esquilino, Ludovisi, Sallustiano, Castro Pretorio, Celio, Testaccio, San Saba, Borgo, Prati.","Quartieri: Trionfale, Della Vittoria, Borgo, Prati, Trionfale, Della Vittoria.",Municipio I (ex I + ex XVII),Italiana,Per vegetariani
4239,6511,https://www.tripadvisor.it/Restaurant_Review-g187791-d6457421-Reviews-Long_Island_Night_Cafe-Rome_Lazio.html,111874542,33684471.0,Long Island Night Cafe,2.5,214,2.5,POINT (12.4759117 41.8893139),10,11,https://it.wikipedia.org/wiki/Municipio_Roma_I,"Rioni: Monti, Trevi, Colonna, Campo Marzio, Ponte, Parione, Regola, S. Eustachio, Pigna, Campitelli, S. Angelo, Ripa, Trastevere, Esquilino, Ludovisi, Sallustiano, Castro Pretorio, Celio, Testaccio, San Saba, Borgo, Prati.","Quartieri: Trionfale, Della Vittoria, Borgo, Prati, Trionfale, Della Vittoria.",Municipio I (ex I + ex XVII),,
4240,6516,https://www.tripadvisor.it/Restaurant_Review-g187791-d6477070-Reviews-Pa_Po_Bistrot_Roma-Rome_Lazio.html,145574723,190022904.0,Pa.Po. Bistrot Roma,4.0,646,2.5,POINT (12.4832209 41.9028865),10,11,https://it.wikipedia.org/wiki/Municipio_Roma_I,"Rioni: Monti, Trevi, Colonna, Campo Marzio, Ponte, Parione, Regola, S. Eustachio, Pigna, Campitelli, S. Angelo, Ripa, Trastevere, Esquilino, Ludovisi, Sallustiano, Castro Pretorio, Celio, Testaccio, San Saba, Borgo, Prati.","Quartieri: Trionfale, Della Vittoria, Borgo, Prati, Trionfale, Della Vittoria.",Municipio I (ex I + ex XVII),"Italiana, Caffè, Mediterranea, Europea, Gastronomia","Per vegetariani, Opzioni vegane"
4241,6522,https://www.tripadvisor.it/Restaurant_Review-g187791-d6487086-Reviews-Emme_Arte_Srl-Rome_Lazio.html,65378798,5961492339.0,Emme Arte Srl,2.5,2,2.5,POINT (12.4940365 41.9020122),10,11,https://it.wikipedia.org/wiki/Municipio_Roma_I,"Rioni: Monti, Trevi, Colonna, Campo Marzio, Ponte, Parione, Regola, S. Eustachio, Pigna, Campitelli, S. Angelo, Ripa, Trastevere, Esquilino, Ludovisi, Sallustiano, Castro Pretorio, Celio, Testaccio, San Saba, Borgo, Prati.","Quartieri: Trionfale, Della Vittoria, Borgo, Prati, Trionfale, Della Vittoria.",Municipio I (ex I + ex XVII),"Italiana, Caffè",Per vegetariani
4242,6529,https://www.tripadvisor.it/Restaurant_Review-g187791-d6496645-Reviews-Bakery_s_Pizza-Rome_Lazio.html,128818245,122185766.0,Bakery's Pizza,4.5,191,1.0,POINT (12.4911554 41.8941364),10,11,https://it.wikipedia.org/wiki/Municipio_Roma_I,"Rioni: Monti, Trevi, Colonna, Campo Marzio, Ponte, Parione, Regola, S. Eustachio, Pigna, Campitelli, S. Angelo, Ripa, Trastevere, Esquilino, Ludovisi, Sallustiano, Castro Pretorio, Celio, Testaccio, San Saba, Borgo, Prati.","Quartieri: Trionfale, Della Vittoria, Borgo, Prati, Trionfale, Della Vittoria.",Municipio I (ex I + ex XVII),"Italiana, Pizza, Fast food, Gastropub","Per vegetariani, Opzioni vegane"
4243,6532,https://www.tripadvisor.it/Restaurant_Review-g187791-d6508997-Reviews-Ciuppa-Rome_Lazio.html,116178351,60616321.0,Ciuppa,2.0,17,2.5,POINT (12.4820885 41.9008883),10,11,https://it.wikipedia.org/wiki/Municipio_Roma_I,"Rioni: Monti, Trevi, Colonna, Campo Marzio, Ponte, Parione, Regola, S. Eustachio, Pigna, Campitelli, S. Angelo, Ripa, Trastevere, Esquilino, Ludovisi, Sallustiano, Castro Pretorio, Celio, Testaccio, San Saba, Borgo, Prati.","Quartieri: Trionfale, Della Vittoria, Borgo, Prati, Trionfale, Della Vittoria.",Municipio I (ex I + ex XVII),Caffè,Per vegetariani
4244,6533,https://www.tripadvisor.it/Restaurant_Review-g187791-d6509042-Reviews-Supplizio-Rome_Lazio.html,51767953,4538925190.0,Supplizio,4.0,785,1.0,POINT (12.467903 41.8974708),10,11,https://it.wikipedia.org/wiki/Municipio_Roma_I,"Rioni: Monti, Trevi, Colonna, Campo Marzio, Ponte, Parione, Regola, S. Eustachio, Pigna, Campitelli, S. Angelo, Ripa, Trastevere, Esquilino, Ludovisi, Sallustiano, Castro Pretorio, Celio, Testaccio, San Saba, Borgo, Prati.","Quartieri: Trionfale, Della Vittoria, Borgo, Prati, Trionfale, Della Vittoria.",Municipio I (ex I + ex XVII),"Italiana, Romana, Laziale, Italiana (centro)","Per vegetariani, Opzioni vegane"
4245,6538,https://www.tripadvisor.it/Restaurant_Review-g187791-d6522646-Reviews-A_Casa_Mia-Rome_Lazio.html,50686056,4463705567.0,A Casa Mia,3.5,108,2.5,POINT (12.4692289 41.8863624),10,11,https://it.wikipedia.org/wiki/Municipio_Roma_I,"Rioni: Monti, Trevi, Colonna, Campo Marzio, Ponte, Parione, Regola, S. Eustachio, Pigna, Campitelli, S. Angelo, Ripa, Trastevere, Esquilino, Ludovisi, Sallustiano, Castro Pretorio, Celio, Testaccio, San Saba, Borgo, Prati.","Quartieri: Trionfale, Della Vittoria, Borgo, Prati, Trionfale, Della Vittoria.",Municipio I (ex I + ex XVII),"Italiana, Pizza, Internazionale, Mediterranea","Per vegetariani, Halal"
4246,6539,https://www.tripadvisor.it/Restaurant_Review-g187791-d6523428-Reviews-Ny_Lon-Rome_Lazio.html,75018780,7022428802.0,Ny. Lon,2.5,9,2.5,POINT (12.471113 41.8908861),10,11,https://it.wikipedia.org/wiki/Municipio_Roma_I,"Rioni: Monti, Trevi, Colonna, Campo Marzio, Ponte, Parione, Regola, S. Eustachio, Pigna, Campitelli, S. Angelo, Ripa, Trastevere, Esquilino, Ludovisi, Sallustiano, Castro Pretorio, Celio, Testaccio, San Saba, Borgo, Prati.","Quartieri: Trionfale, Della Vittoria, Borgo, Prati, Trionfale, Della Vittoria.",Municipio I (ex I + ex XVII),"Italiana, Caffè",
4247,6544,https://www.tripadvisor.it/Restaurant_Review-g187791-d6530869-Reviews-Bar_Gelataria_Gastronomia-Rome_Lazio.html,128818245,122185766.0,Bar Gelataria Gastronomia,1.0,267,1.0,POINT (12.4911554 41.8941364),10,11,https://it.wikipedia.org/wiki/Municipio_Roma_I,"Rioni: Monti, Trevi, Colonna, Campo Marzio, Ponte, Parione, Regola, S. Eustachio, Pigna, Campitelli, S. Angelo, Ripa, Trastevere, Esquilino, Ludovisi, Sallustiano, Castro Pretorio, Celio, Testaccio, San Saba, Borgo, Prati.","Quartieri: Trionfale, Della Vittoria, Borgo, Prati, Trionfale, Della Vittoria.",Municipio I (ex I + ex XVII),,
4248,6545,https://www.tripadvisor.it/Restaurant_Review-g187791-d6534203-Reviews-Caffe_Valorani-Rome_Lazio.html,146254707,190022892.0,Caffè Valorani,5.0,30,2.5,POINT (12.4880336 41.893312),10,11,https://it.wikipedia.org/wiki/Municipio_Roma_I,"Rioni: Monti, Trevi, Colonna, Campo Marzio, Ponte, Parione, Regola, S. Eustachio, Pigna, Campitelli, S. Angelo, Ripa, Trastevere, Esquilino, Ludovisi, Sallustiano, Castro Pretorio, Celio, Testaccio, San Saba, Borgo, Prati.","Quartieri: Trionfale, Della Vittoria, Borgo, Prati, Trionfale, Della Vittoria.",Municipio I (ex I + ex XVII),"Italiana, Bar, Caffè, Romana, Laziale, Italiana (centro)","Per vegetariani, Opzioni senza glutine"
4249,6546,https://www.tripadvisor.it/Restaurant_Review-g187791-d6539464-Reviews-Zazie-Rome_Lazio.html,109006742,27434109.0,Zazie,4.5,110,1.0,POINT (12.4957291 41.9076898),10,11,https://it.wikipedia.org/wiki/Municipio_Roma_I,"Rioni: Monti, Trevi, Colonna, Campo Marzio, Ponte, Parione, Regola, S. Eustachio, Pigna, Campitelli, S. Angelo, Ripa, Trastevere, Esquilino, Ludovisi, Sallustiano, Castro Pretorio, Celio, Testaccio, San Saba, Borgo, Prati.","Quartieri: Trionfale, Della Vittoria, Borgo, Prati, Trionfale, Della Vittoria.",Municipio I (ex I + ex XVII),"Salutistica, Zuppe","Opzioni vegane, Per vegetariani"
4250,6549,https://www.tripadvisor.it/Restaurant_Review-g187791-d6547132-Reviews-La_Fraschetta_di_Castel_Sant_Angelo-Rome_Lazio.html,48075892,4194722890.0,La Fraschetta di Castel Sant'angelo,4.5,2942,2.5,POINT (12.4667077 41.9001048),10,11,https://it.wikipedia.org/wiki/Municipio_Roma_I,"Rioni: Monti, Trevi, Colonna, Campo Marzio, Ponte, Parione, Regola, S. Eustachio, Pigna, Campitelli, S. Angelo, Ripa, Trastevere, Esquilino, Ludovisi, Sallustiano, Castro Pretorio, Celio, Testaccio, San Saba, Borgo, Prati.","Quartieri: Trionfale, Della Vittoria, Borgo, Prati, Trionfale, Della Vittoria.",Municipio I (ex I + ex XVII),"Italiana, Mediterranea, Romana, Laziale, Italiana (centro)",Per vegetariani
4251,6550,https://www.tripadvisor.it/Restaurant_Review-g187791-d6547143-Reviews-T_Bone_Station_Via_Crispi-Rome_Lazio.html,188369352,366692682.0,T-Bone Station Via Crispi,3.5,647,2.5,POINT (12.4858996 41.9047665),10,11,https://it.wikipedia.org/wiki/Municipio_Roma_I,"Rioni: Monti, Trevi, Colonna, Campo Marzio, Ponte, Parione, Regola, S. Eustachio, Pigna, Campitelli, S. Angelo, Ripa, Trastevere, Esquilino, Ludovisi, Sallustiano, Castro Pretorio, Celio, Testaccio, San Saba, Borgo, Prati.","Quartieri: Trionfale, Della Vittoria, Borgo, Prati, Trionfale, Della Vittoria.",Municipio I (ex I + ex XVII),Americana,"Per vegetariani, Opzioni senza glutine"
4252,6552,https://www.tripadvisor.it/Restaurant_Review-g187791-d6549083-Reviews-Vecchia_Trastevere-Rome_Lazio.html,160173249,236814735.0,Vecchia Trastevere,4.5,746,2.5,POINT (12.4709608 41.8902422),10,11,https://it.wikipedia.org/wiki/Municipio_Roma_I,"Rioni: Monti, Trevi, Colonna, Campo Marzio, Ponte, Parione, Regola, S. Eustachio, Pigna, Campitelli, S. Angelo, Ripa, Trastevere, Esquilino, Ludovisi, Sallustiano, Castro Pretorio, Celio, Testaccio, San Saba, Borgo, Prati.","Quartieri: Trionfale, Della Vittoria, Borgo, Prati, Trionfale, Della Vittoria.",Municipio I (ex I + ex XVII),"Italiana, Mediterranea, Europea, Romana, Laziale, Italiana (centro)","Per vegetariani, Opzioni vegane, Opzioni senza glutine"
4253,6558,https://www.tripadvisor.it/Restaurant_Review-g187791-d6558110-Reviews-Gran_Caffe_Quirino-Rome_Lazio.html,126260884,109937959.0,Gran Caffe Quirino,2.5,26,2.5,POINT (12.4819459 41.9000478),10,11,https://it.wikipedia.org/wiki/Municipio_Roma_I,"Rioni: Monti, Trevi, Colonna, Campo Marzio, Ponte, Parione, Regola, S. Eustachio, Pigna, Campitelli, S. Angelo, Ripa, Trastevere, Esquilino, Ludovisi, Sallustiano, Castro Pretorio, Celio, Testaccio, San Saba, Borgo, Prati.","Quartieri: Trionfale, Della Vittoria, Borgo, Prati, Trionfale, Della Vittoria.",Municipio I (ex I + ex XVII),,
